layer_loc, layername, MSE, MAE, max_m, min_m, max_n, min_n,norm MSE, norm MAE, norm_max_m, norm_min_m, norm_max_n, norm_min_n 
109 ,tfl.quantize, 1.6810693027210883, 0.9956154336734694, 89.0, -112.0, 90.0, -113.0, 0.00010341516463086009, 0.007808919530361891, 0.6980544924736023, -0.8784506320953369, 0.7058978080749512, -0.8862939476966858
110 ,model/Conv1_relu/Relu6;model/bn_Conv1/FusedBatchNormV3;model/block_5_project/Conv2D;model/Conv1/Conv2D, 0.6875971580038265, 0.38574966119260207, 127.0, -128.0, 127.0, -128.0, 0.00038067661807872355, 0.009076462127268314, 6.0, 0.0, 6.0, 0.0
111 ,model/expanded_conv_depthwise_relu/Relu6;model/expanded_conv_depthwise_BN/FusedBatchNormV3;model/expanded_conv_depthwise/depthwise;model/block_5_project/Conv2D, 16830.386648995536, 84.88008709343113, 127.0, -128.0, 127.0, -128.0, 9.31786060333252, 1.997178316116333, 6.0, 0.0, 6.0, 0.0
112 ,model/expanded_conv_project_BN/FusedBatchNormV3;model/expanded_conv_project/Conv2D1, 2385.0541543765944, 38.9301907286352, 127.0, -128.0, 103.0, -82.0, 251.6607208251953, 12.645764350891113, 39.629486083984375, -43.20263671875, 31.833520889282227, -28.2603702545166
113 ,model/block_1_expand_relu/Relu6;model/block_1_expand_BN/FusedBatchNormV3;model/block_1_depthwise_BN/FusedBatchNormV3;model/block_1_depthwise/depthwise;model/block_12_project/Conv2D;model/block_1_expand/Conv2D, 10483.622135084503, 71.75164919483419, 127.0, -128.0, 127.0, -128.0, 5.804081916809082, 1.6882740259170532, 6.0, 0.0, 6.0, 0.0
114 ,model/block_1_pad/Pad, 10298.892322225704, 70.48732770772966, 127.0, -128.0, 127.0, -128.0, 5.701807975769043, 1.6585259437561035, 6.0, 0.0, 6.0, 0.0
115 ,model/block_1_depthwise_relu/Relu6;model/block_1_depthwise_BN/FusedBatchNormV3;model/block_1_depthwise/depthwise;model/block_12_project/Conv2D, 14924.124790736607, 79.63323434842687, 127.0, -128.0, 127.0, -128.0, 8.262491226196289, 1.8737232685089111, 6.0, 0.0, 6.0, 0.0
116 ,model/block_1_project_BN/FusedBatchNormV3;model/block_2_project/Conv2D;model/block_1_project/Conv2D1, 3523.686530080782, 47.16649394132653, 127.0, -128.0, 38.0, -90.0, 272.05517578125, 13.105798721313477, 40.0121955871582, -30.84273338317871, 15.282435417175293, -20.283960342407227
117 ,model/block_2_expand_relu/Relu6;model/block_2_expand_BN/FusedBatchNormV3;model/block_3_depthwise_BN/FusedBatchNormV3;model/block_3_depthwise/depthwise;model/block_2_expand/Conv2D, 9855.347439236111, 72.19056919642857, 127.0, -128.0, 127.0, -128.0, 5.4562482833862305, 1.6986017227172852, 6.0, 0.0, 6.0, 0.0
118 ,model/block_2_depthwise_relu/Relu6;model/block_2_depthwise_BN/FusedBatchNormV3;model/block_3_depthwise_BN/FusedBatchNormV3;model/block_3_depthwise/depthwise;model/block_2_depthwise/depthwise, 9030.292966535573, 57.514683868339006, 127.0, -128.0, 127.0, -128.0, 4.9994707107543945, 1.3532867431640625, 6.0, 0.0, 6.0, 0.0
119 ,model/block_2_project_BN/FusedBatchNormV3;model/block_2_project/Conv2D1, 980.8437632865646, 25.310015412414966, 93.0, -94.0, 72.0, -69.0, 150.82521057128906, 9.924975395202637, 35.68440246582031, -37.645084381103516, 27.449541091918945, -27.841678619384766
120 ,model/block_2_add/add, 1634.1457270408164, 33.357249149659864, 119.0, -85.0, 76.0, -65.0, 285.24969482421875, 13.936617851257324, 47.62906265258789, -37.601890563964844, 29.663713455200195, -29.245914459228516
121 ,model/block_3_expand_relu/Relu6;model/block_3_expand_BN/FusedBatchNormV3;model/block_3_depthwise_BN/FusedBatchNormV3;model/block_3_depthwise/depthwise;model/block_3_expand/Conv2D, 9272.559880332341, 63.23696809452948, 127.0, -128.0, 127.0, -128.0, 5.133596897125244, 1.4879286289215088, 6.0, 0.0, 6.0, 0.0
122 ,model/block_3_pad/Pad, 8950.060875568552, 61.03759062617558, 127.0, -128.0, 127.0, -128.0, 4.955051422119141, 1.4361785650253296, 6.0, 0.0, 6.0, 0.0
123 ,model/block_3_depthwise_relu/Relu6;model/block_3_depthwise_BN/FusedBatchNormV3;model/block_3_depthwise/depthwise, 20975.097133645126, 109.0968679138322, 127.0, -128.0, 122.0, -128.0, 11.612509727478027, 2.5669851303100586, 6.0, 0.0, 5.882352828979492, 0.0
124 ,model/block_3_project_BN/FusedBatchNormV3;model/block_5_project/Conv2D;model/block_3_project/Conv2D1, 4665.332828443878, 54.29193239795919, 127.0, -128.0, 60.0, -70.0, 228.8816375732422, 12.025398254394531, 28.79436492919922, -27.6868896484375, 13.954193115234375, -14.84017276763916
125 ,model/block_4_expand_relu/Relu6;model/block_4_expand_BN/FusedBatchNormV3;model/block_6_depthwise_BN/FusedBatchNormV3;model/block_6_depthwise/depthwise;model/block_4_expand/Conv2D, 5386.511844972364, 53.824836575255105, 127.0, -128.0, 127.0, -128.0, 2.982152223587036, 1.2664668560028076, 6.0, 0.0, 6.0, 0.0
126 ,model/block_4_depthwise_relu/Relu6;model/block_4_depthwise_BN/FusedBatchNormV3;model/block_6_depthwise_BN/FusedBatchNormV3;model/block_6_depthwise/depthwise;model/block_4_depthwise/depthwise, 10168.99376860119, 60.60577434098639, 127.0, -128.0, 127.0, -128.0, 5.629892826080322, 1.426018238067627, 6.0, 0.0, 6.0, 0.0
