layer_loc, layername, MSE, MAE, max_m, min_m, max_n, min_n,norm MSE, norm MAE, norm_max_m, norm_min_m, norm_max_n, norm_min_n 
17 ,model/block_2_depthwise_BN/FusedBatchNormV3;model/block_2_depthwise/depthwise;model/block_3_depthwise/depthwise, 4080.283673756579, 49.09402707117916, 127.0, -127.0, 34.49300765991211, -8.641606330871582, 4080.283673756579, 49.09402707117916, 127.0, -127.0, 34.49300765991211, -8.641606330871582
18 ,model/block_2_depthwise_BN/FusedBatchNormV3, 1710.6441874651937, 23.07937711931946, 123.0, -128.0, 6.128218173980713, -3.827082633972168, 1710.6441874651937, 23.07937711931946, 123.0, -128.0, 6.128218173980713, -3.827082633972168
19 ,model/block_2_project/Conv2D, 1179.8896427652983, 24.43997736129408, 127.0, -127.0, 3.611006498336792, -3.3111560344696045, 1179.8896427652983, 24.43997736129408, 127.0, -127.0, 3.611006498336792, -3.3111560344696045
20 ,model/block_2_project_BN/FusedBatchNormV3;model/block_2_project/Conv2D, 3092.564343516762, 38.407001960401736, 90.0, -126.0, 31.584659576416016, -26.770246505737305, 3092.564343516762, 38.407001960401736, 90.0, -126.0, 31.584659576416016, -26.770246505737305
21 ,model/block_3_expand/Conv2D, 2340.690354759585, 34.88158801228924, 127.0, -127.0, 0.4416655898094177, -0.31727907061576843, 2340.690354759585, 34.88158801228924, 127.0, -127.0, 0.4416655898094177, -0.31727907061576843
22 ,model/block_3_expand_BN/FusedBatchNormV3, 1544.650275971236, 19.263745458830574, 127.0, -124.0, 4.024715423583984, -2.3630781173706055, 1544.650275971236, 19.263745458830574, 127.0, -124.0, 4.024715423583984, -2.3630781173706055
23 ,model/block_3_depthwise_BN/FusedBatchNormV3;model/block_3_depthwise/depthwise, 6026.352656087942, 70.97140080707699, 127.0, -127.0, 1.9907598495483398, -2.5069079399108887, 6026.352656087942, 70.97140080707699, 127.0, -127.0, 1.9907598495483398, -2.5069079399108887
24 ,model/block_3_depthwise_BN/FusedBatchNormV3, 1728.6614790736774, 21.73607722349051, 127.0, -113.0, 6.2478485107421875, -2.5418756008148193, 1728.6614790736774, 21.73607722349051, 127.0, -113.0, 6.2478485107421875, -2.5418756008148193
25 ,model/block_3_project/Conv2D, 1254.126391570277, 25.68083195479396, 127.0, -127.0, 2.4294273853302, -1.8959872722625732, 1254.126391570277, 25.68083195479396, 127.0, -127.0, 2.4294273853302, -1.8959872722625732
26 ,model/block_3_project_BN/FusedBatchNormV3;model/block_5_project/Conv2D;model/block_3_project/Conv2D, 2032.3023255462554, 30.680850298609585, 90.0, -125.0, 11.41461181640625, -16.626497268676758, 2032.3023255462554, 30.680850298609585, 90.0, -125.0, 11.41461181640625, -16.626497268676758
27 ,model/block_4_expand/Conv2D, 2422.9460010916187, 37.30147976418516, 127.0, -127.0, 0.23585283756256104, -0.23978736996650696, 2422.9460010916187, 37.30147976418516, 127.0, -127.0, 0.23585283756256104, -0.23978736996650696
28 ,model/block_4_expand_BN/FusedBatchNormV3, 1826.0769968408295, 25.387591130774428, 122.0, -124.0, 3.136214017868042, -2.6004509925842285, 1826.0769968408295, 25.387591130774428, 122.0, -124.0, 3.136214017868042, -2.6004509925842285
29 ,model/block_4_depthwise_BN/FusedBatchNormV3;model/block_4_depthwise/depthwise;model/block_6_depthwise/depthwise, 3615.9111500491726, 44.400525206575885, 127.0, -127.0, 10.374131202697754, -7.5913262367248535, 3615.9111500491726, 44.400525206575885, 127.0, -127.0, 10.374131202697754, -7.5913262367248535
30 ,model/block_4_depthwise_BN/FusedBatchNormV3, 1378.6577528412324, 19.10710344176429, 126.0, -125.0, 13.549888610839844, -4.738035202026367, 1378.6577528412324, 19.10710344176429, 126.0, -125.0, 13.549888610839844, -4.738035202026367
31 ,model/block_4_project/Conv2D, 1325.5798527036463, 27.10711426783419, 127.0, -127.0, 1.984702467918396, -2.7596826553344727, 1325.5798527036463, 27.10711426783419, 127.0, -127.0, 1.984702467918396, -2.7596826553344727
32 ,model/block_4_project_BN/FusedBatchNormV3;model/block_5_project/Conv2D;model/block_4_project/Conv2D, 3065.7896146143544, 36.245462655089796, 109.0, -128.0, 15.408347129821777, -14.997045516967773, 3065.7896146143544, 36.245462655089796, 109.0, -128.0, 15.408347129821777, -14.997045516967773
